noise,coupling,conn_complex,cv,cv2,isi_distance,max_cluster,mean_firing_rate,pearson_correlation,fano_factor,spike_contrast,spike_distance,spike_sync,largest_assembly,assembly_variety
0.04,0.135,50,0.03422767,0.04405991,0.03316,50,2.45504,0.89827519,0.00020334,0.95585904,0.02575,0.99979,50,51
0.04,0.14,50,0.03338718,0.04297768,0.0321,50,2.45228,0.90414866,9.819e-05,0.95789367,0.02457,0.9999,50,51
0.04,0.145,50,0.03266408,0.04212311,0.03107,50,2.4520000000000004,0.91466046,0.0,0.95689631,0.024,1.0,50,48
0.04,0.15,50,0.03211281,0.04114849,0.03041,50,2.45,0.89424798,0.0,0.95948379,0.02343,1.0,50,51
0.04,0.155,50,0.031757,0.04068325,0.02994,50,2.45,0.91012764,0.0,0.96063195,0.02293,1.0,50,51
0.04,0.16,50,0.03143694,0.03987588,0.02899,50,2.448,0.91157513,0.0,0.96204086,0.02205,1.0,50,51
0.04,0.165,50,0.03020303,0.0384442,0.02791,50,2.446,0.91754782,0.0,0.96250255,0.02145,1.0,50,51
0.04,0.17,50,0.02999517,0.0382096,0.0274,50,2.4458800000000003,0.91334325,4.612e-05,0.96529588,0.02079,0.99995,50,51
0.04,0.175,50,0.0292588,0.03704963,0.02637,50,2.444,0.92067073,0.0,0.96726945,0.02002,1.0,50,51
0.04,0.18,50,0.028984,0.03658489,0.02566,50,2.442,0.91846975,0.0,0.96883201,0.01912,1.0,50,51
0.04,0.185,50,0.02845331,0.03581564,0.02493,50,2.438,0.92413816,0.0,0.96616374,0.01893,1.0,50,51
0.04,0.19,50,0.0279716,0.03471621,0.02394,50,2.436,0.93066738,0.0,0.9684032,0.01835,1.0,50,49
0.04,0.195,50,0.027123,0.03326223,0.02281,50,2.436,0.93533199,0.0,0.97015699,0.01747,1.0,50,51
0.04,0.2,50,0.02713014,0.0337617,0.02257,50,2.434,0.93611351,0.0,0.97151141,0.01696,1.0,50,49
0.05,0.0,21,0.25537088,0.21903276,0.21396,21,2.13224,-0.00221716,0.03664278,0.12550182,0.25515,0.82483,33,22
0.05,0.005,23,0.27453711,0.23649419,0.2287,23,2.0832,-0.00120272,0.05748848,0.12557604,0.256,0.80897,34,25
0.05,0.01,23,0.29201884,0.2522956,0.24273,23,2.03732,0.00089094,0.08122867,0.12550802,0.25672,0.79441,31,22
0.05,0.015,23,0.31151059,0.26809977,0.25587,23,1.99128,0.00149397,0.06406974,0.12594914,0.25787,0.77831,34,24
0.05,0.02,26,0.32570611,0.28156048,0.26732,26,1.94936,0.00362222,0.09522879,0.12486149,0.25818,0.76384,32,25
0.05,0.025,26,0.34026891,0.29436633,0.27705,24,1.91028,0.00653303,0.09393429,0.12482987,0.25849,0.75062,32,26
0.05,0.03,28,0.35522769,0.30362262,0.2854,28,1.88164,0.00713065,0.17693884,0.12592207,0.2592,0.73838,34,27
0.05,0.035,28,0.35664457,0.30957748,0.28761,28,1.85772,0.01048343,0.11717632,0.12595009,0.25856,0.72995,34,28
0.05,0.04,34,0.36587512,0.3142944,0.29111,32,1.84324,0.01517949,0.11670276,0.12680931,0.25814,0.72419,38,33
0.05,0.045,34,0.36140897,0.31209152,0.28854,31,1.84228,0.02193607,0.09887791,0.14366518,0.25544,0.7243,41,32
0.05,0.05,38,0.3653651,0.31290963,0.28859,36,1.83352,0.03471988,0.08152886,0.15313239,0.25365,0.72222,41,38
0.05,0.055,49,0.36151628,0.31031895,0.28435,42,1.83108,0.04611465,0.15226904,0.16360516,0.25084,0.72259,50,45
0.05,0.06,50,0.35664948,0.29776152,0.27597,47,1.86104,0.0742981,0.10644543,0.20205116,0.24424,0.73615,50,50
0.05,0.065,50,0.33917118,0.22518313,0.21906,50,2.03464,0.30131556,0.06591594,0.37277543,0.19271,0.82259,50,51
0.05,0.07,50,0.31763065,0.18662997,0.18436,50,2.13172,0.43509841,0.05644306,0.49017133,0.1615,0.86619,50,51
0.05,0.075,50,0.12388224,0.08260508,0.07153,50,2.4546,0.7380059,0.00760205,0.8672267,0.05974,0.9868,50,51
0.05,0.08,50,0.06588323,0.0694558,0.056,50,2.48504,0.79971303,0.00161736,0.91252592,0.04605,0.99778,50,51
0.05,0.085,50,0.06212356,0.06713171,0.05335,50,2.48592,0.8355747,0.00170432,0.91729409,0.04389,0.99839,50,51
0.05,0.09,50,0.05251431,0.06341012,0.04949,50,2.4886,0.85803301,0.00052238,0.92482102,0.04038,0.99944,50,51
0.05,0.095,50,0.04811806,0.0609248,0.04711,50,2.48952,0.84124857,0.00014653,0.92906876,0.03833,0.99981,50,51
0.05,0.1,50,0.04544869,0.05892675,0.04533,50,2.48984,0.84663,5.912e-05,0.93426576,0.03674,0.99994,50,51
0.05,0.105,50,0.04408792,0.05712411,0.04383,50,2.48988,0.87806562,4.53e-05,0.9368087,0.03533,0.99995,50,51
0.05,0.11,50,0.04266771,0.05535813,0.04238,50,2.48992,0.86702415,3.084e-05,0.93952638,0.034,0.99997,50,51
0.05,0.115,50,0.04224971,0.05446279,0.04145,50,2.48988,0.83969504,4.53e-05,0.94287015,0.03275,0.99995,50,51
0.05,0.12,50,0.04087992,0.0531661,0.04022,50,2.48996,0.88856442,1.574e-05,0.94374357,0.03166,0.99998,50,51
0.05,0.125,50,0.0399213,0.0515639,0.03923,50,2.48796,0.8451654,1.576e-05,0.94381676,0.03088,0.99998,50,51
0.05,0.13,50,0.03847031,0.04987633,0.03779,50,2.488,0.87089988,0.0,0.94698896,0.02946,1.0,50,51
0.05,0.135,50,0.0374809,0.04859633,0.03667,50,2.48736,0.88263548,0.00017496,0.94824409,0.02844,0.99982,50,51
0.05,0.14,50,0.0370713,0.04790964,0.03589,50,2.486,0.91104635,0.0,0.95373043,0.02774,1.0,50,49
0.05,0.145,50,0.03621121,0.04665987,0.03504,50,2.484,0.8944858,0.0,0.95294537,0.02691,1.0,50,51
0.05,0.15,50,0.03561521,0.04586588,0.03426,50,2.482,0.89878986,0.0,0.95572708,0.02629,1.0,50,51
0.05,0.155,50,0.03536146,0.045492,0.03351,50,2.48,0.89113948,0.0,0.95547727,0.02542,1.0,50,51
0.05,0.16,50,0.03448014,0.04384684,0.03254,50,2.47996,0.9035961,1.581e-05,0.95699604,0.02461,0.99998,50,50
0.05,0.165,50,0.0335446,0.0428753,0.03167,50,2.48,0.91360361,0.0,0.96082296,0.02402,1.0,50,51
0.05,0.17,50,0.03307093,0.04219581,0.03053,50,2.476,0.90930364,0.0,0.95934671,0.02324,1.0,50,51
0.05,0.175,50,0.03318076,0.04209138,0.03006,50,2.474,0.91721162,0.0,0.96069559,0.02278,1.0,50,51
0.05,0.18,50,0.03173135,0.04000381,0.02906,50,2.472,0.9137629,0.0,0.96039757,0.02182,1.0,50,51
0.05,0.185,50,0.03100906,0.03913656,0.02816,50,2.472,0.92353261,0.0,0.96337292,0.02117,1.0,50,51
0.05,0.19,50,0.03074317,0.03868203,0.02725,50,2.468,0.92492354,0.0,0.96325444,0.02059,1.0,50,51
0.05,0.195,50,0.03087915,0.03828474,0.02645,50,2.466,0.9265118,0.0,0.96508411,0.02008,1.0,50,51
0.05,0.2,50,0.02973403,0.03670981,0.02538,50,2.464,0.93238239,0.0,0.96661647,0.01891,1.0,50,51
0.06,0.0,22,0.23976262,0.20996509,0.20397,22,2.17556,-0.00021134,0.0522271,0.12662487,0.2543,0.83062,35,26
0.06,0.005,22,0.25464585,0.22303546,0.21568,22,2.13756,0.00024698,0.06666629,0.12611576,0.25478,0.81947,34,22
0.06,0.01,24,0.26854207,0.23617131,0.22684,23,2.10096,0.00076025,0.05232808,0.12541886,0.25561,0.8069,33,24
0.06,0.015,25,0.28212619,0.2486226,0.23706,24,2.06472,0.00129703,0.08112519,0.12540199,0.25616,0.79492,33,24
0.06,0.02,24,0.29662921,0.2601576,0.2479,23,2.02908,0.00132387,0.07578646,0.12525874,0.25683,0.78275,32,24
0.06,0.025,30,0.30666096,0.27091438,0.25515,28,1.9986,0.00373752,0.05496848,0.1249975,0.25711,0.77227,33,27
0.06,0.03,26,0.32145683,0.2818003,0.26451,26,1.9648,0.00411632,0.0906759,0.12509161,0.2578,0.76001,32,26
0.06,0.035,29,0.32823411,0.2868223,0.26863,29,1.94416,0.00781347,0.08109785,0.12546292,0.25736,0.75215,35,28
0.06,0.04,30,0.33521014,0.2967301,0.27439,30,1.91756,0.01014928,0.10297628,0.12649409,0.25736,0.74255,35,32
0.06,0.045,29,0.34111071,0.29855127,0.27673,28,1.90364,0.01355282,0.0978206,0.12758278,0.25684,0.73734,35,30
0.06,0.05,37,0.33866784,0.29742742,0.27507,31,1.9014,0.02111103,0.11049753,0.13855787,0.25521,0.73545,38,35
0.06,0.055,36,0.33881892,0.29385822,0.27317,35,1.9028,0.0319621,0.09426109,0.15016902,0.25304,0.73683,45,41
0.06,0.06,49,0.34025906,0.29396877,0.27174,38,1.8984,0.0367562,0.09355247,0.16711107,0.25122,0.73493,49,42
0.06,0.065,38,0.33357393,0.29127444,0.26729,38,1.90372,0.04995297,0.09463619,0.18008798,0.24845,0.73821,42,39
0.06,0.07,50,0.33626363,0.28520387,0.26454,46,1.91432,0.06671337,0.10457437,0.19741592,0.24482,0.74245,50,49
0.06,0.075,50,0.32423897,0.22714191,0.21776,50,2.058,0.24911588,0.08027211,0.35001784,0.20001,0.8155,50,51
0.06,0.08,50,0.24469745,0.13478723,0.13008,50,2.3308,0.59637829,0.03192037,0.66137913,0.11464,0.92964,50,51
0.06,0.085,50,0.14738159,0.09050811,0.07967,50,2.4618,0.74950083,0.00826225,0.83140932,0.06848,0.97972,50,51
0.06,0.09,50,0.09604729,0.0770717,0.06354,50,2.49824,0.78136218,0.00306264,0.88756543,0.05318,0.99224,50,51
0.06,0.095,50,0.0571418,0.06848719,0.05336,50,2.51824,0.82584841,0.00056039,0.91545097,0.04343,0.9993,50,51
0.06,0.1,50,0.05300035,0.06636703,0.05113,50,2.51912,0.82139846,0.00035441,0.9224756,0.0416,0.99965,50,51
0.06,0.105,50,0.05065851,0.06436404,0.04934,50,2.51948,0.84374115,0.00015273,0.92538449,0.03985,0.99979,50,51
0.06,0.11,50,0.04838315,0.06188922,0.04734,50,2.51964,0.85284394,0.00018066,0.92845528,0.03805,0.99986,50,51
0.06,0.115,50,0.04699049,0.06010533,0.04607,50,2.51976,0.87076553,8.382e-05,0.93156653,0.03666,0.99991,50,51
0.06,0.12,50,0.04525316,0.05884964,0.04478,50,2.51996,0.87671836,1.556e-05,0.93467913,0.03546,0.99998,50,51
0.06,0.125,50,0.04433515,0.05769382,0.04366,50,2.51804,0.83936669,4.734e-05,0.93581492,0.03432,0.99995,50,51
0.06,0.13,50,0.04297883,0.05605191,0.04227,50,2.51676,0.85614323,0.00021901,0.94215119,0.03296,0.99979,50,51
0.06,0.135,50,0.04178549,0.05448354,0.04095,50,2.516,0.82838415,0.0,0.94377307,0.03216,1.0,50,51
0.06,0.14,50,0.04134375,0.0535003,0.04016,50,2.516,0.88233575,0.0,0.94452019,0.03114,1.0,50,49
0.06,0.145,50,0.04032949,0.05214906,0.03914,50,2.514,0.89337266,0.0,0.94506348,0.03022,1.0,50,51
0.06,0.15,50,0.03944288,0.05096105,0.03809,50,2.512,0.8904987,0.0,0.94985265,0.02941,1.0,50,51
0.06,0.155,50,0.03865563,0.04972555,0.03706,50,2.512,0.84459005,0.0,0.95058737,0.02861,1.0,50,51
0.06,0.16,50,0.03809111,0.04893115,0.03612,50,2.50804,0.87506092,1.563e-05,0.9514914,0.02755,0.99998,50,51
0.06,0.165,50,0.03706427,0.04764517,0.03508,50,2.50604,0.88766825,1.564e-05,0.95448007,0.02665,0.99998,50,51
0.06,0.17,50,0.03734093,0.04764409,0.03472,50,2.504,0.87779103,0.0,0.95171395,0.02665,1.0,50,50
0.06,0.175,50,0.03622039,0.04587156,0.03338,50,2.504,0.88578322,0.0,0.95595498,0.02521,1.0,50,51
0.06,0.18,50,0.03522891,0.04518982,0.03237,50,2.502,0.935134,0.0,0.95634726,0.02441,1.0,50,49
0.06,0.185,50,0.03463706,0.04378012,0.03156,50,2.5,0.97759739,0.0,0.95769297,0.02388,1.0,50,35
0.06,0.19,50,0.03363299,0.04266242,0.03057,50,2.498,0.87766327,0.0,0.96275963,0.02307,1.0,50,51
0.06,0.195,50,0.03293782,0.04168992,0.0297,50,2.496,0.92275833,0.0,0.95952777,0.02221,1.0,50,51
0.06,0.2,50,0.03288087,0.04114874,0.02892,50,2.492,0.93649306,0.0,0.96268508,0.0217,1.0,50,50
0.07,0.0,23,0.22951297,0.2055231,0.19832,23,2.20924,-0.00071851,0.0542047,0.12626061,0.25368,0.83317,33,23
0.07,0.005,27,0.24096784,0.21592617,0.2078,24,2.17836,-0.00031584,0.06554252,0.12585615,0.25415,0.8239,34,23
0.07,0.01,25,0.25607173,0.22725198,0.21835,24,2.1466,0.00143224,0.05408553,0.12577099,0.2547,0.81382,33,25
0.07,0.015,27,0.26637857,0.23733707,0.22685,26,2.11492,0.00130287,0.05841204,0.12618917,0.25523,0.80393,34,25
0.07,0.02,23,0.27679409,0.24769927,0.23497,23,2.0864,0.0019571,0.06430215,0.12582439,0.25575,0.79384,33,26
0.07,0.025,25,0.28900402,0.25805285,0.24349,25,2.05784,0.00224194,0.07004782,0.12597675,0.25636,0.7842,32,25
0.07,0.03,25,0.29983907,0.26746317,0.25112,25,2.02632,0.00495315,0.06306447,0.12549844,0.25636,0.77342,32,24
0.07,0.035,26,0.30681118,0.27294836,0.25628,26,2.00424,0.00617395,0.08388776,0.12681116,0.25627,0.76615,34,27
0.07,0.04,28,0.31450017,0.27946932,0.26108,28,1.9882,0.00697442,0.05867619,0.12605372,0.25683,0.75799,35,28
0.07,0.045,29,0.32146642,0.28588068,0.2653,29,1.96436,0.00911797,0.09357511,0.12552689,0.25677,0.75045,37,31
0.07,0.05,29,0.32360406,0.28737951,0.26697,29,1.95364,0.0133942,0.09466186,0.12564239,0.25619,0.74718,37,30
0.07,0.055,31,0.32737536,0.29130865,0.26885,30,1.9412,0.01777105,0.07974449,0.13001308,0.25526,0.74076,36,32
0.07,0.06,35,0.32825213,0.28847514,0.26707,34,1.93884,0.02288248,0.08310495,0.14072541,0.25425,0.73997,43,35
0.07,0.065,35,0.32860842,0.28862963,0.26686,34,1.9384,0.02611306,0.1002889,0.15484146,0.25319,0.73822,39,35
0.07,0.07,45,0.3264587,0.28773022,0.26438,41,1.942,0.04378767,0.08959835,0.17455243,0.25013,0.74008,46,43
0.07,0.075,50,0.32430473,0.26886956,0.25122,50,1.98416,0.1043468,0.06724619,0.21862104,0.23652,0.76119,50,51
0.07,0.08,50,0.32299513,0.26185626,0.24475,50,2.00016,0.12569932,0.10546516,0.24109172,0.22987,0.76942,50,51
0.07,0.085,50,0.21736257,0.12647297,0.11989,50,2.39704,0.60900379,0.01459266,0.70447924,0.10506,0.94383,50,51
0.07,0.09,50,0.17721919,0.10752403,0.09808,50,2.45336,0.68135315,0.01220987,0.78014839,0.08439,0.96512,50,51
0.07,0.095,50,0.15220071,0.09552628,0.08404,50,2.48176,0.71665495,0.01017471,0.82106148,0.0719,0.97531,50,51
0.07,0.1,50,0.06278154,0.07477867,0.05787,50,2.5436,0.81268086,0.00072338,0.91310652,0.04657,0.99905,50,51
0.07,0.105,50,0.05767243,0.07171431,0.05517,50,2.54276,0.8186792,0.0006887,0.91561443,0.04436,0.99951,50,51
0.07,0.11,50,0.05368413,0.06936011,0.0529,50,2.5456,0.82970869,0.00015713,0.92187561,0.04223,0.99984,50,51
0.07,0.115,50,0.05240819,0.06731733,0.05132,50,2.54368,0.82713947,0.00010567,0.92361007,0.0408,0.99984,50,51
0.07,0.12,50,0.05137531,0.06565475,0.04989,50,2.54364,0.83589782,0.00011605,0.92691059,0.03934,0.99986,50,51
0.07,0.125,50,0.0489921,0.06355956,0.04818,50,2.54392,0.84210247,3.019e-05,0.93023138,0.038,0.99997,50,51
0.07,0.13,50,0.04742498,0.06177038,0.04677,50,2.544,0.85728281,0.0,0.93157985,0.0367,1.0,50,51
0.07,0.135,50,0.04590823,0.05985325,0.04549,50,2.544,0.85957577,0.0,0.93384054,0.03541,1.0,50,50
0.07,0.14,50,0.0455664,0.05904689,0.04436,50,2.54196,0.84212697,1.542e-05,0.93765777,0.03444,0.99998,50,51
0.07,0.145,50,0.04463959,0.05785473,0.04334,50,2.54,0.85773468,0.0,0.94000112,0.03333,1.0,50,51
0.07,0.15,50,0.04347095,0.05603185,0.04199,50,2.53948,0.86842574,0.00015153,0.94088504,0.03248,0.99985,50,51
0.07,0.155,50,0.04243793,0.05472139,0.04099,50,2.5364,0.88466332,0.00012616,0.94199095,0.03138,0.99987,50,51
0.07,0.16,50,0.04159242,0.0536809,0.04002,50,2.53608,0.88510001,3.028e-05,0.94430716,0.03053,0.99997,50,51
0.07,0.165,50,0.0410638,0.05275357,0.03895,50,2.536,0.87198129,0.0,0.94724917,0.02964,1.0,50,51
0.07,0.17,50,0.04034866,0.05150575,0.03802,50,2.534,0.87146423,0.0,0.94631118,0.02897,1.0,50,51
0.07,0.175,50,0.03962721,0.05040858,0.0371,50,2.532,0.88706721,0.0,0.94751,0.02804,1.0,50,51
0.07,0.18,50,0.03877421,0.04920623,0.0361,50,2.53,0.89762444,0.0,0.95271609,0.02737,1.0,50,51
0.07,0.185,50,0.03784639,0.04818839,0.0353,50,2.53,0.90207374,0.0,0.95372532,0.02648,1.0,50,51
0.07,0.19,50,0.03764721,0.04768981,0.03439,50,2.528,0.90390697,0.0,0.95241641,0.0256,1.0,50,51
0.07,0.195,50,0.03678033,0.04659046,0.03319,50,2.526,0.8968953,0.0,0.95968268,0.02473,1.0,50,51
0.07,0.2,50,0.03548751,0.04451602,0.032,50,2.524,0.90891961,0.0,0.95973846,0.02401,1.0,50,51
0.08,0.0,23,0.22259154,0.2035689,0.19472,23,2.23712,-0.00064096,0.06137033,0.12543806,0.25315,0.83386,33,23
0.08,0.005,23,0.23449265,0.21287635,0.20365,23,2.21056,-0.00086125,0.05721772,0.12596808,0.25383,0.8255,33,23
0.08,0.01,25,0.24420165,0.22225404,0.21136,24,2.1834,-5.819e-05,0.05500595,0.12599615,0.25424,0.81741,33,23
0.08,0.015,27,0.25464246,0.23102555,0.21976,25,2.155,0.00122642,0.05413457,0.12607889,0.25452,0.80841,33,24
0.08,0.02,25,0.26585626,0.24072739,0.22768,25,2.12928,0.00026722,0.05180192,0.12566689,0.25519,0.79966,34,23
0.08,0.025,24,0.27482867,0.24878556,0.23455,24,2.10496,0.00118551,0.08187291,0.12511402,0.25581,0.79151,34,27
0.08,0.03,27,0.28744348,0.25849586,0.24278,27,2.07572,0.00246201,0.07153219,0.12570096,0.2563,0.78174,36,29
0.08,0.035,26,0.29325813,0.26435664,0.24713,26,2.05724,0.00417401,0.05338765,0.12551768,0.25632,0.77518,34,27
0.08,0.04,26,0.30066621,0.27095553,0.25283,26,2.036,0.00584286,0.09901768,0.12590373,0.2562,0.76742,34,28
0.08,0.045,32,0.30792675,0.27705701,0.25661,28,2.01884,0.00724785,0.07351113,0.12506192,0.25621,0.76119,35,28
0.08,0.05,33,0.3120141,0.28088082,0.26016,31,2.00288,0.00979399,0.10237897,0.12508987,0.25604,0.75438,37,32
0.08,0.055,31,0.31724471,0.28610502,0.26356,31,1.98644,0.01105362,0.1019025,0.12501762,0.25581,0.74803,35,30
0.08,0.06,34,0.31951881,0.28595391,0.2638,34,1.9794,0.01824701,0.08431848,0.12801074,0.2548,0.74581,40,35
0.08,0.065,32,0.32171957,0.28824086,0.2652,31,1.97292,0.01793395,0.10426008,0.14053475,0.2547,0.74023,36,33
0.08,0.07,38,0.32575003,0.28652861,0.2657,36,1.973,0.03118036,0.08738976,0.1543866,0.25229,0.74095,42,39
0.08,0.075,38,0.3191657,0.28361212,0.26129,36,1.97472,0.03492867,0.09580133,0.16328011,0.2517,0.74055,40,38
0.08,0.08,49,0.32466694,0.28313439,0.26119,47,1.97984,0.06288325,0.1071133,0.18776768,0.24544,0.74463,50,51
0.08,0.085,49,0.32042158,0.27639573,0.2577,44,1.99648,0.06615617,0.16290912,0.19738582,0.2445,0.7482,50,49
0.08,0.09,50,0.31452834,0.26036767,0.24083,50,2.04232,0.12190253,0.09061695,0.25237688,0.22919,0.77076,50,51
0.08,0.095,50,0.22791772,0.13754569,0.13118,50,2.39612,0.55387633,0.03176502,0.65071811,0.1176,0.92993,50,51
0.08,0.1,50,0.13308398,0.09694386,0.08208,50,2.52392,0.71912666,0.01083901,0.84252552,0.06925,0.98159,50,51
0.08,0.105,50,0.08868746,0.0846202,0.06822,50,2.55492,0.77842076,0.00507914,0.8903213,0.0552,0.99423,50,51
0.08,0.11,50,0.07026885,0.07876295,0.0612,50,2.5622000000000003,0.79722432,0.00091328,0.90598976,0.04956,0.9978,50,51
0.08,0.115,50,0.06055615,0.07505028,0.05727,50,2.56672,0.81287073,0.00039771,0.91589242,0.04568,0.9995,50,51
0.08,0.12,50,0.05731547,0.07261905,0.05506,50,2.56728,0.82112523,0.00036646,0.91905107,0.04382,0.99971,50,51
0.08,0.125,50,0.05506611,0.07049579,0.05334,50,2.56752,0.8205073,0.00026672,0.92290018,0.04212,0.99981,50,51
0.08,0.13,50,0.05272989,0.06794132,0.05205,50,2.56848,0.82440263,0.00029776,0.92747933,0.04105,0.9997,50,51
0.08,0.135,50,0.05203667,0.0667681,0.05081,50,2.56728,0.83669756,0.00024181,0.92475209,0.03981,0.99976,50,51
0.08,0.14,50,0.04982069,0.06466912,0.04931,50,2.56748,0.83749346,0.00014987,0.92746228,0.0383,0.99984,50,51
0.08,0.145,50,0.04901151,0.06338502,0.04807,50,2.56544,0.84826969,0.00015717,0.93187744,0.03734,0.99982,50,51
0.08,0.15,50,0.04775,0.06207534,0.04679,50,2.56556,0.85719039,0.00013377,0.93331042,0.03616,0.99986,50,51
0.08,0.155,50,0.0464973,0.06047254,0.0455,50,2.56284,0.85770033,0.00022132,0.93558508,0.03464,0.99968,50,51
0.08,0.16,50,0.04568526,0.05923362,0.04452,50,2.5625600000000004,0.8616657,0.000251,0.93802252,0.03375,0.99968,50,51
0.08,0.165,50,0.04471742,0.05775652,0.04318,50,2.5618,0.87058024,7.026e-05,0.93952857,0.03282,0.99993,50,51
0.08,0.17,50,0.04418384,0.05664962,0.04201,50,2.55784,0.87640213,5.755e-05,0.94065542,0.03195,0.99994,50,51
0.08,0.175,50,0.04303581,0.05513668,0.04095,50,2.55788,0.87369103,4.41e-05,0.94283753,0.03103,0.99996,50,51
0.08,0.18,50,0.04229264,0.05409357,0.03971,50,2.55392,0.88590025,3.007e-05,0.94471839,0.03004,0.99997,50,51
0.08,0.185,50,0.04157538,0.05309422,0.03895,50,2.55388,0.88051335,4.417e-05,0.94873492,0.02932,0.99995,50,51
0.08,0.19,50,0.04053249,0.05152766,0.03775,50,2.55196,0.88208524,1.536e-05,0.94915506,0.02814,0.99998,50,49
0.08,0.195,50,0.03979385,0.05044725,0.0362,50,2.5500000000000003,0.87668406,0.0,0.95130332,0.02729,1.0,50,51
0.08,0.2,50,0.03913401,0.04967974,0.0353,50,2.5500000000000003,0.90145936,0.0,0.95162216,0.02646,1.0,50,51
0.09,0.0,24,0.22040879,0.20383078,0.19381,24,2.25824,-4.065e-05,0.05238203,0.12626647,0.25318,0.83291,34,25
0.09,0.005,26,0.22997084,0.21219031,0.20149,25,2.23528,-0.00013597,0.0590802,0.12614974,0.25369,0.82526,35,25
0.09,0.01,24,0.24015342,0.22027856,0.20902,24,2.21088,0.00089202,0.0578651,0.12681828,0.25407,0.81806,34,25
0.09,0.015,23,0.24984715,0.22940462,0.21664,23,2.18504,0.00124756,0.05057079,0.12615787,0.25427,0.80986,35,26
0.09,0.02,25,0.25773456,0.2363361,0.22276,25,2.16528,0.00207293,0.05622404,0.12632085,0.25446,0.80315,34,24
0.09,0.025,26,0.26649926,0.24394403,0.22914,25,2.14168,0.00178712,0.05320533,0.12572373,0.25508,0.79523,35,25
0.09,0.03,26,0.27638042,0.25263124,0.23622,25,2.11916,0.00230299,0.05187301,0.12574794,0.25557,0.78766,33,23
0.09,0.035,27,0.28263961,0.25791124,0.24025,27,2.10124,0.00373407,0.05405913,0.12536407,0.25577,0.78137,35,26
0.09,0.04,28,0.29022226,0.26476393,0.24593,27,2.07876,0.00462799,0.06692028,0.12534396,0.25601,0.77407,35,27
0.09,0.045,32,0.29768756,0.27049955,0.25101,28,2.05996,0.0066272,0.09326356,0.12618692,0.25617,0.76717,36,30
0.09,0.05,29,0.30294272,0.27655785,0.25515,28,2.04236,0.00591902,0.06873186,0.12574669,0.25637,0.76072,36,30
0.09,0.055,30,0.30798292,0.28009039,0.2583,29,2.0256,0.0106164,0.07764613,0.12547393,0.25557,0.75425,35,28
0.09,0.06,28,0.3128075,0.28206498,0.26076,28,2.01792,0.0101758,0.11211386,0.1266849,0.25594,0.75031,35,28
0.09,0.065,35,0.31748934,0.28483012,0.26338,32,2.00624,0.01467109,0.07658665,0.12595701,0.25535,0.74594,39,35
0.09,0.07,33,0.31644218,0.28608799,0.26229,33,2.0036400000000003,0.02133468,0.08271705,0.13955357,0.25412,0.74275,40,37
0.09,0.075,35,0.3179349,0.28633693,0.26334,35,1.99692,0.02664913,0.08385754,0.14867268,0.25298,0.74035,39,36
0.09,0.08,46,0.31808179,0.28596793,0.26196,37,2.00296,0.03486565,0.08368575,0.16129329,0.25117,0.7403,46,39
0.09,0.085,40,0.32314696,0.28723613,0.26363,38,2.00324,0.04337822,0.10254947,0.1705063,0.24912,0.73976,47,46
0.09,0.09,48,0.31871252,0.28011302,0.25772,47,2.02612,0.07332372,0.08577616,0.19858731,0.24279,0.74837,50,51
0.09,0.095,50,0.31924395,0.27448745,0.25274,47,2.03744,0.08486509,0.08414638,0.21807212,0.23933,0.75221,50,51
0.09,0.1,50,0.29733734,0.21600981,0.20366,50,2.21504,0.28406676,0.06545218,0.39456755,0.1873,0.83482,50,51
0.09,0.105,50,0.27178572,0.17824985,0.17018,50,2.31712,0.41613674,0.0460627,0.51681844,0.15309,0.88207,50,51
0.09,0.11,50,0.13180055,0.09978007,0.08453,50,2.55192,0.72852937,0.01250698,0.83931357,0.07015,0.98243,50,51
0.09,0.115,50,0.07515242,0.08480325,0.06611,50,2.58832,0.78889703,0.00205106,0.89888681,0.05312,0.9978,50,51
0.09,0.12,50,0.09888256,0.08664,0.06946,50,2.57492,0.77235757,0.00264738,0.88209928,0.05682,0.99187,50,51
0.09,0.125,50,0.07292071,0.08014851,0.06206,50,2.58836,0.79821765,0.00187578,0.90748889,0.0497,0.99727,50,51
0.09,0.13,50,0.061739,0.07579666,0.05761,50,2.59044,0.81224988,0.00059573,0.9159761,0.04561,0.99939,50,51
0.09,0.135,50,0.0586043,0.07325921,0.05553,50,2.58828,0.81193832,0.00055666,0.91691671,0.04381,0.99942,50,51
0.09,0.14,50,0.05536665,0.07109251,0.05367,50,2.58768,0.82185444,0.00016571,0.91955081,0.04199,0.99988,50,51
0.09,0.145,50,0.053219,0.06908761,0.05194,50,2.58792,0.82519966,2.968e-05,0.92525943,0.04056,0.99997,50,51
0.09,0.15,50,0.05295953,0.0678204,0.0508,50,2.58576,0.83263775,8.168e-05,0.92412511,0.03984,0.99991,50,50
0.09,0.155,50,0.05148718,0.06667826,0.04971,50,2.58592,0.84463087,2.97e-05,0.93088736,0.0385,0.99997,50,51
0.09,0.16,50,0.05003963,0.06445218,0.04808,50,2.5839600000000003,0.85561317,1.517e-05,0.93139426,0.03724,0.99998,50,51
0.09,0.165,50,0.04886709,0.06299257,0.0469,50,2.5820000000000003,0.85820762,0.0,0.94927093,0.03613,1.0,50,51
